id;Progressivo;Provincia_N_REA;N_REA;Codice_fiscale;Partita_IVA;Sede_o_UL;Progressivo_loc;N_Albo_Artigiani;Codici_sezioni_RI;Sezioni_RI;Codice_forma_giuridica;Forma_giuridica;Sito_internet;Email;Data_iscrizione;Data_cancellazione;Data_chiusura_ultimo_protocollo;Denominazione;Codice_toponimo;Toponimo;Via;N_civico;Codice_stradario;Cap;Codice_comune_catastale;Codice_comune_camerale;Comune;Sigla_provincia_istat;Provincia_istat;Sigla_provincia_camerale;Frazione;Altre_indicazioni;Codice_stato_estero;Stato_estero;Anno_dichiarazione_addetti;Addetti_indipendenti;Addetti_dipendenti;Classe_addetti;Telefono;Capitale;Valuta;Attivita'_dichiarata;Codici_ateco_e_importanza;Codice_ateco_principale;Settore_livello_1;Settore_livello_2;Codice_stato_impresa_o_attivita';Stato_impresa_o_attivita';Data_ultimo_bilancio_XBRL;Valore_produzione;Ricavi;Utile_o_perdite;Flag;Indirizzo;Indirizzo_corretto;Latitude;Longitude;PI;Name;URL;Index;company_file_name;Keys;Title_and_description;Logo;Link_to_contacts;Link_to_products;Link_to_certifications;Link_to_trading_information;Phones_list;emails_list;Has_contact_form;Certifications_list;Available_translations;Countries_relationships;Home_page_images_(all);Contacts_page_images_(filtered);Products_page_images_(filtered);Trading_page_images_(filtered);Videos;Tracking;CMS;Framework;JS_library;Favicon;Language;Sitemap;Facebook;Twitter;Linkedin;Flickr;Youtube;Pinterest;Instagram;Slideshare;Foursquare;Warnings;Index2
4228;;;;;04757410289;SEDE;;;;;;IMPRESA INDIVIDUALE;;;26/11/2018;;;RE & RE DI SEFERI MALZIM;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;PICCOLI LAVORI EDILI;;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GIOVANNI XXIII, 20/4, 35012 CAMPOSAMPIERO PD;45.5611548;11.9264599;04757410289;RE & RE DI SEFERI MALZIM;;0;-4228-04757410289.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4233;;;;;05329860281;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;30/11/2020;;;REDOUBLE S.R.L.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.1;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;PIAZZA CASTELLO, 2, 35012 CAMPOSAMPIERO PD;45.5712365;11.9321803;05329860281;REDOUBLE S.R.L.;;0;-4233-05329860281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4251;;;;;04053340289;SEDE;;;;;;IMPRESA INDIVIDUALE;;;25/11/2005;;;RISTRUTTURAZIONI EDILI DI NORBIATO GIANNI;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;; IMPRESA EDILE (DAL 17.10.2005);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA BORGO PADOVA, 24, 35012 CAMPOSAMPIERO PD;45.5601874;11.9288074;04053340289;RISTRUTTURAZIONI EDILI DI NORBIATO GIANNI;;0;-4251-04053340289.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4261;;;;;03044450264;SEDE;;;;;;IMPRESA INDIVIDUALE;;;07/11/2006;;;RONCATO VITO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;347/0015761;;; APPLICAZIONE DI MATERIALE ISOLANTE SU PARETI E SOFFITTI, RIVESTIMENTI (DAL 18.10.2006);;43.29.02;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIALE VENEZIA, 5/2, 35012 CAMPOSAMPIERO PD;45.5736607;11.9377224;03044450264;RONCATO VITO;;0;-4261-03044450264.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4273;;;;;01906980287;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;11/09/1984;;;SACCHETTO NERIO E GIANCARLO S.N.C.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;3-9;;;;COSTRUZIONE, RIFINITURA E MANUTENZIONE DI FABBRICATI CIVILI ED INDUSTRIALI (DAL 8.10.1984);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA FOSSALTA, 33, 35012 CAMPOSAMPIERO PD;45.5752844;11.9849937;01906980287;SACCHETTO NERIO E GIANCARLO S.N.C.;;0;-4273-01906980287.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4282;;;;;05036750288;SEDE;;;;;;IMPRESA INDIVIDUALE;;C.LUCIANO@DATASERVIZILOREGGIA.IT;13/02/2017;;;SALVALAJO SIMONE VINCENZO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;ATTIVITA' DI RIVESTIMENTI DI MURI E PAVIMENTI;;43.33;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA DELLA BASTIA, 21, 35012 CAMPOSAMPIERO PD;45.5710898;11.9771214;05036750288;SALVALAJO SIMONE VINCENZO;;0;-4282-05036750288.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4285;;;;;05177700282;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;13/12/2018;;;SAN MARCO S.A.S. DI MENGATO MASSIMILIANO & C.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;SVILUPPO DI PROGETTI IMMOBILIARI SENZA COSTRUZIONE;;41.1;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA SAN MARCO, 25, 35012 CAMPOSAMPIERO PD;45.56688219999999;11.921248;05177700282;SAN MARCO S.A.S. DI MENGATO MASSIMILIANO & C.;;0;-4285-05177700282.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4298;;;;;02915790923;SEDE;;;;;;IMPRESA INDIVIDUALE;;;04/10/2004;;;SARA COSTRUZIONI GENERALI DI DIANA VALENTINO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;; IMPRESA EDILE (DAL 24.09.2004);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA DONIZETTI, 1, 35012 CAMPOSAMPIERO PD;45.5653592;11.9347855;02915790923;SARA COSTRUZIONI GENERALI DI DIANA VALENTINO;;0;-4298-02915790923.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4300;;;;;05348150284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;18/02/2021;;;SARTORI IMPIANTI DI SARTORI DAVIDE;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA TIZIANO VECELLIO, 1, 35012 CAMPOSAMPIERO PD;45.5704802;11.9385467;05348150284;SARTORI IMPIANTI DI SARTORI DAVIDE;;0;-4300-05348150284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4301;;;;;05348160283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;18/02/2021;;;SARTORI IMPIANTI DI SARTORI PAOLO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;ALTRI LAVORI DI COMPLETAMENTO E DI FINITURA DEGLI EDIFICI N.C.A. ULTERIORI SPECIFICHE: AD ESEMPIO NON ESAUSTIVO: POSA TUBAZIONI, SCATOLE, QUADRI, COLLETTORI TERMICI, MONTAGGIO CANALINE, ECC.ECC. (ESCLUSA LA PARTE IMPIANTISITICA);;43.39.09;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA VECELLIO, 1, 35012 CAMPOSAMPIERO PD;45.5704802;11.9385467;05348160283;SARTORI IMPIANTI DI SARTORI PAOLO;;0;-4301-05348160283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4302;;;;;04174150286;SEDE;;;;;;IMPRESA INDIVIDUALE;;;02/03/2007;;;SARTORI IMPIANTI DI SARTORI PIERLUIGI;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI)(LETT. A), E TECNICI (DAL 25.01.2007);;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA VECELLIO, 1, 35012 CAMPOSAMPIERO PD;45.5704802;11.9385467;04174150286;SARTORI IMPIANTI DI SARTORI PIERLUIGI;;0;-4302-04174150286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4308;;;;;01335350284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;02/03/1987;;;SCANFERLA FABRIZIO;;;;;;35010;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;049/9302059;;;RIVESTIMENTI IN LEGNO (DAL 19.1.1987), MONTAGGIO ARREDAMENTI (DAL 7.9.1992);;43.33;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA STRAELLE, 26/1, 35010 CAMPOSAMPIERO PD;45.5568898;11.9675891;01335350284;SCANFERLA FABRIZIO;;0;-4308-01335350284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4314;;;;;03274010283;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;13/08/1997;;;SCAPOLO S.A.S. DI SCAPOLO ROBERTO & C.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;EDILIZIA IN GENERE (DAL 13.08.1997);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;CORSO MARTIRI DELLE FOIBE, 9/1, 35012 CAMPOSAMPIERO PD;45.5664761;11.9244474;03274010283;SCAPOLO S.A.S. DI SCAPOLO ROBERTO & C.;;0;-4314-03274010283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4319;;;;;03629070289;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;18/04/2001;;;SCOLARO IMPIANTI S.N.C. DI SCOLARO GIUSEPPE & C.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;10-49;;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI), - IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE, - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE, - IMPIANTI DI PROTEZIONE ANTINCENDIO - (DAL 06.04.2001);;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GORNARINA, 5, 35012 CAMPOSAMPIERO PD;45.5705472;11.9168463;03629070289;SCOLARO IMPIANTI S.N.C. DI SCOLARO GIUSEPPE & C.;https://www.scolaroimpianti.it/;1;-4319-03629070289.bz2;impianti, camposampiero, elettrici, industriali, civili, padova, scolaro, sistemi, domotica, allarmi, progettazione, fotovoltaico, fotovoltaici, contenuti, societa, misura, elettrico, impianto, casa, allarme, tv, gornarina, domotici, installazione, satellitari, impianti elettrici, civili industriali, scolaro impianti, elettrici civili, industriali camposampiero;Impianti elettrici civili e industriali Camposampiero Padova Scolaro Impianti  Impianti elettrici civili e industriali Camposampiero Padova Scolaro Impianti;https://www.scolaroimpianti.it/images/impianti-covili-e-industriali-camposampiero-logo.jpg;https://www.scolaroimpianti.it/contatti.html;;;;[IT] +390495790336, [IT] +  39 049 5790336;;True;;it;;;;;;;;;;JQuery;True;it;;;;;;;;;;;PIVA correct: - Email:  info@scolaro-impianti.it P.I. 03629070289 ||;2
4320;;;;;02343050288;SEDE;;;;;;IMPRESA INDIVIDUALE;;;19/01/1990;;;SCOLARO PAOLO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;0049/5790390;;;ATTIVITA': MURATORE (DAL 08.01.1990);;43.39.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA ALBARELLA, 18, 35012 CAMPOSAMPIERO PD;45.5675922;11.951144;02343050288;SCOLARO PAOLO;;0;-4320-02343050288.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4321;;;;;00932780281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;27/02/1980;;;SCOLARO SERGIO;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;ATTIVITA': INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - LETTERA C): IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, -  LETTERA D): IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, -  LETTERA E): IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE (DAL 08.01.1980),- LETTERA G): IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A SPEGNIMENTO INCENDI (DAL 09.05.2003);;43.22.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GORNARINA, 7, 35012 CAMPOSAMPIERO PD;45.5705769;11.9168328;00932780281;SCOLARO SERGIO;;0;-4321-00932780281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4333;;;;;04632690287;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;08/03/2012;;;SEKURE S.R.L.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;10-49;;;;PRODUZIONE ED INSTALLAZIONE DI CARPENTERIA METALLICA DESTINATA ALLA SICUREZZA DELLE COPERTURE;;43.99.09;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA BORGO PADOVA, 95, 35012 CAMPOSAMPIERO PD;45.548477;11.9256524;04632690287;SEKURE S.R.L.;https://www.sekure.it/;0.73;-4333-04632690287.bz2;sekure, prodotti, dispositivi, parapetti, linee, individuale, scale, rischio, alto, sismico, macchinari, dpi, realizzazioni, passerelle, analisi, manutenzione, caduta, tecnico, training, scavalchi, reti, periodica, ufficio, datore, preliminare, dispositivi individuale, rischio sismico, caduta alto, parapetti passerelle, analisi preliminare;Sicurezza sul lavoro  Sekure;https://www.sekure.it/assets/images/logo.png;https://www.sekure.it/contatti/;https://www.sekure.it/prodotti/parapetti-e-passerelle/ , https://www.sekure.it/prodotti/scale/ , https://www.sekure.it/prodotti/scavalchi/ , https://www.sekure.it/prodotti/linee-vita/ , https://www.sekure.it/prodotti/reti/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/ , https://www.sekure.it/prodotti/ , https://www.sekure.it/prodotti/parapetti-e-passerelle/parapetto-uni/ , https://www.sekure.it/prodotti/parapetti-e-passerelle/parapetto-ntc/ , https://www.sekure.it/prodotti/parapetti-e-passerelle/passerella-airone/ , https://www.sekure.it/prodotti/parapetti-e-passerelle/cancello-a-bascula/ , https://www.sekure.it/prodotti/scale/scala-con-gabbia-airone/ , https://www.sekure.it/prodotti/scale/furetto/ , https://www.sekure.it/prodotti/scale/gancio-scala-hanger/ , https://www.sekure.it/prodotti/scavalchi/scavalco-linea-airone/ , https://www.sekure.it/prodotti/linee-vita/rondine/ , https://www.sekure.it/prodotti/linee-vita/rondinella/ , https://www.sekure.it/prodotti/linee-vita/geko/ , https://www.sekure.it/prodotti/linee-vita/binario/ , https://www.sekure.it/prodotti/linee-vita/wall/ , https://www.sekure.it/prodotti/linee-vita/ade/ , https://www.sekure.it/prodotti/linee-vita/tomy-golf/ , https://www.sekure.it/prodotti/linee-vita/tomy-gancio/ , https://www.sekure.it/prodotti/linee-vita/tomy-cordino/ , https://www.sekure.it/prodotti/linee-vita/aquilotto/ , https://www.sekure.it/prodotti/linee-vita/falko/ , https://www.sekure.it/prodotti/linee-vita/funi-e-accessori/ , https://www.sekure.it/prodotti/reti/rete-sekurelux/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/gravity-2-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/vertical-plus-2-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/skylor-plus-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/shock-absorber-rewind-double-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/temporary-lifeline-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/rope-adjuster-alu-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/shock-absorber-limited-rope-double-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/goblin-kit-completo-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/cable-fall-arrester-kit-dpi/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/safe-lock-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/molla-elicoidale-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/tenditore-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/fune-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/dinamometro-e-alzatira-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/contropiastra-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-protezione-individuale-e-accessori/dima-per-getto-accessori/ , https://www.sekure.it/prodotti/dispositivi-di-ancoraggio-temporanei/ , https://www.sekure.it/prodotti/dispositivi-di-ancoraggio-temporanei/rhino/ , https://www.sekure.it/prodotti/dispositivi-di-ancoraggio-temporanei/selvp200/;;;[IT?] 04632690287, [IT] +39 049 87 407 66;info@sekure.it;True;;it;;;;;;;;;Bootstrap;;True;it;;https://www.facebook.com/Sekure-Tutela-La-Vita-575140442628701/;;;;https://www.youtube.com/channel/UCfDz5do8KvXJtfDmlR8myUg;;;;;PIVA correct: IT04632690287 ||;2
4348;;;;;05251540281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;05/11/2019;;;SHIRA ALEKSANDER;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;ATTIVITA' DI IMPRESA EDILE ED AFFINI. (DAL 05/11/2019);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA EUROPA, 11/1, 35012 CAMPOSAMPIERO PD;nan;nan;05251540281;SHIRA ALEKSANDER;;0;-4348-05251540281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4359;;;;;08786190150;UL;;;;;;SOCIETA' PER AZIONI CON SOCIO UNICO;;;28/01/2018;;;SIRAM  S.P.A.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;;;;;;;43.22.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA PONZIAN, 1, 35012 CAMPOSAMPIERO PD;45.5659416;11.9248431;08786190150;SIRAM  S.P.A.;;0;-4359-08786190150.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4364;;;;;04073840284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;21/03/2006;;;SMITRAN MILE;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;; IMPRESA EDILE (DAL 01.02.2006);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA I. NIEVO, 28, 35012 CAMPOSAMPIERO PD;45.551465;11.930068;04073840284;SMITRAN MILE;;0;-4364-04073840284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4417;;;;;04739300285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;10/06/2013;;;SQUIZZATO DENIS;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;;LAVORI EDILI DI COSTRUZIONE E COMPLETAMENTO DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA SOLIGO, 84, 35012 CAMPOSAMPIERO PD;45.5882347;11.9846251;04739300285;SQUIZZATO DENIS;;0;-4417-04739300285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4432;;;;;04083510281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;16/02/2006;;;STOJIC ILIJA;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;0-2;;;; LAVORI GENERALI D COSTRUZIONE EDIFICI (DAL 01.02.2006);;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA I. NIEVO, 38, 35012 CAMPOSAMPIERO PD;45.5521476;11.9304459;04083510281;STOJIC ILIJA;;0;-4432-04083510281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4464;;;;;05259160280;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;18/12/2019;;;TECNOCOS SRL;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;;;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;;41.2;Costruzioni;Costruzione di edifici;;Registrata Attiva;;;;;;;VIA GIOACCHINO ROSSINI, 50, 35012 CAMPOSAMPIERO PD;45.562608;11.9350176;05259160280;TECNOCOS SRL;;0;-4464-05259160280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4465;;;;;02220270280;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;;26/10/1988;;;TECNOELECTRA S.R.L.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;50-249;;;;INSTALLAZIONE, RIPARAZIONE, MANUTENZIONE IMPIANTI DI CUI EX L. 46/90 ATTUALE D.M. 37/2008: - LETT. A): IMPIANTI ELETTRICI CIVILI ED INDUSTRIALI - LETT. B): IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE, - LETT. G): IMPIANTI DI PROTEZIONE ANTINCENDIO, INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - LETT. C): IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - LETT. D): IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - LETT. E): IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE, - LETT. F): IMPIANTI DI SOLLEVAMENTO DI PERSONE O DI COSE PER MEZZO DI ASCENSORI, DI MONTACARICHI, DI SCALE MOBILI E SIMILI;;43.21.01;Costruzioni;Lavori di costruzione specializzati;;Registrata Attiva;;;;;;;VIA GALILEO GALILEI, 11, 35012 CAMPOSAMPIERO PD;45.5522541;11.9374777;02220270280;TECNOELECTRA S.R.L.;;0;-4465-02220270280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
